,code,desc,quantity_a,quantity_desc_a,value_a,quantity_b,quantity_desc_b,value_b,value_diff,quantity_diff,quantity_pct,value_pct,value_diff_abs,value_pct_abs
9402,9402,"Furniture; medical, surgical, dental or veterinary (e.g. operating tables, hospital beds, dentists' chairs) barbers' chairs; parts",40585,Weight in kilograms,0.49,2551,Weight in kilograms,0.06,0.43,38034,93.71442651225821,87.75510204081633,0.43,87.75510204081633
9405,9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or included",356269,Weight in kilograms,18.66,304578,Weight in kilograms,10.14,8.52,51691,14.508980573667651,45.659163987138264,8.52,45.659163987138264
9406,9406,Buildings; prefabricated,346374,Weight in kilograms,1.06,475014,Weight in kilograms,0.68,0.38,-128640,-37.13904623326231,35.84905660377358,0.38,35.84905660377358
9503,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",17288,Weight in kilograms,0.22,17545,Weight in kilograms,0.24,-0.01999999999999999,-257,-1.486580286904211,-9.090909090909086,0.01999999999999999,9.090909090909086
9505,9505,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes",31,Weight in kilograms,0.0,7,Weight in kilograms,0.0,0.0,24,77.41935483870968,,0.0,
9508,9508,"Roundabouts, swings, shooting galleries, other fairground amusements, travelling circuses, travelling menageries and travelling theatres",3783,Weight in kilograms,0.12,24283,Weight in kilograms,0.27,-0.15000000000000002,-20500,-541.897964578377,-125.00000000000003,0.15000000000000002,125.00000000000003
9601,9601,"Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)",9800,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,9800,100.0,100.0,0.01,100.0
9602,9602,"Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)",41444,Weight in kilograms,1.78,57018,Weight in kilograms,2.73,-0.95,-15574,-37.57841907151819,-53.37078651685393,0.95,53.37078651685393
9606,9606,"Buttons, press-fasteners, snap-fasteners and press-studs, button moulds and other parts of these articles; button blanks",8174,Weight in kilograms,0.2,45641,Weight in kilograms,0.14,0.06,-37467,-458.36799608514804,30.0,0.06,30.0
9607,9607,Slide fasteners and parts thereof,17657,Weight in kilograms,0.03,185,Weight in kilograms,0.01,0.019999999999999997,17472,98.95225689528232,66.66666666666666,0.019999999999999997,66.66666666666666
9609,9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",500990,Weight in kilograms,0.83,460579,Weight in kilograms,0.77,0.05999999999999994,40411,8.06622886684365,7.2289156626505955,0.05999999999999994,7.2289156626505955
9610,9610,"Slates and boards, with writing or drawing surfaces, whether or not framed",5,Weight in kilograms,0.0,303,Weight in kilograms,0.0,0.0,-298,-5960.0,,0.0,
9611,9611,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",5857,Weight in kilograms,0.15,9438,Weight in kilograms,0.15,0.0,-3581,-61.140515622332245,0.0,0.0,0.0
9615,9615,"Combs, hair-slides and similar; hairpins, curling pins, curling grips and hair curlers and the like, other than those of heading no. 8516 and parts thereof",41808,Weight in kilograms,0.18,61836,Weight in kilograms,0.59,-0.41,-20028,-47.904707233065444,-227.77777777777777,0.41,227.77777777777777
9616,9616,Scent sprays and similar toilet sprays and mounts and heads therefor; powder-puffs and pads for the application of cosmetics or toilet preparations,84749,Weight in kilograms,0.81,166204,Weight in kilograms,1.11,-0.30000000000000004,-81455,-96.11322847467227,-37.03703703703704,0.30000000000000004,37.03703703703704
9617,9617,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",856,Weight in kilograms,0.01,619,Weight in kilograms,0.0,0.01,237,27.686915887850468,100.0,0.01,100.0
9618,9618,Tailors' dummies and other lay figures; automata and other animated displays used for shop window dressing,819,Weight in kilograms,0.0,8,Weight in kilograms,0.0,0.0,811,99.02319902319903,,0.0,
9619,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",56697,Weight in kilograms,0.37,43086,Weight in kilograms,0.18,0.19,13611,24.006561193713953,51.35135135135135,0.19,51.35135135135135
9620,9620,"Monopods, bipods, tripods and similar articles",0,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,0,,,0.0,
7102,7102,"Diamonds, whether or not worked, but not mounted or set",0,Weight in carats,0.33,0,Weight in carats,0.3,0.030000000000000027,0,,9.090909090909099,0.030000000000000027,9.090909090909099
7103,7103,"Precious (excluding diamond) and semi-precious stone; worked, graded, not strung, mounted, set; ungraded precious (excluding diamond) and semi-precious stone, temporarily strung for convenience of transport",8,Weight in carats,0.04,0,Weight in carats,0.0,0.04,8,100.0,100.0,0.04,100.0
7105,7105,Dust and powder of natural or synthetic precious or semi-precious stone,595,Weight in carats,0.32,579,Weight in carats,0.29,0.030000000000000027,16,2.689075630252101,9.375000000000009,0.030000000000000027,9.375000000000009
6602,6602,"Walking-sticks, seat-sticks, whips, riding-crops and the like",0,No Quantity,0.0,1,No Quantity,0.0,0.0,-1,-inf,,0.0,
8604,8604,"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)",0,No Quantity,0.0,29900,No Quantity,0.91,-0.91,-29900,-inf,-inf,0.91,inf
8710,8710,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",0,No Quantity,0.0,54575,No Quantity,2.63,-2.63,-54575,-inf,-inf,2.63,inf
8901,8901,"Cruise ships, excursion boats, ferry-boats, cargo ships, barges and similar vessels for the transport of persons or goods",0,No Quantity,0.0,15839660,No Quantity,3.26,-3.26,-15839660,-inf,-inf,3.26,inf
9105,9105,"Clocks, other, n.e.c.",0,No Quantity,0.0,700,No Quantity,0.0,0.0,-700,-inf,,0.0,
7005,7005,"Glass; float glass and surface ground or polished glass, in sheets, whether or not having an absorbent, reflecting or non-reflecting layer, but not otherwise worked",0,Area in square metres,0.0,0,Area in square metres,0.0,0.0,0,,,0.0,
8606,8606,Railway or tramway goods vans and wagons; not self-propelled,0,Number of items,0.0,2630895,Number of items,7.74,-7.74,-2630895,-inf,-inf,7.74,inf
8705,8705,"Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)",0,Number of items,0.0,687560,Number of items,1.33,-1.33,-687560,-inf,-inf,1.33,inf
8903,8903,"Yachts and other vessels; for pleasure or sports, rowing boats and canoes",0,Number of items,0.0,465,Number of items,0.0,0.0,-465,-inf,,0.0,
2206,2206,"Fermented beverages, n.e.c. in chapter 22; (e.g. cider, perry, mead, sake)",0,Volume in litres,0.0,130656,Volume in litres,0.16,-0.16,-130656,-inf,-inf,0.16,inf
2207,2207,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of 80% vol. or higher; ethyl alcohol and other spirits, denatured, of any strength",0,Volume in litres,0.0,6,Volume in litres,0.0,0.0,-6,-inf,,0.0,
0207,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",0,Weight in kilograms,0.0,200,Weight in kilograms,0.0,0.0,-200,-inf,,0.0,
0305,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",0,Weight in kilograms,0.0,191,Weight in kilograms,0.0,0.0,-191,-inf,,0.0,
0307,0307,"Molluscs; whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, cooked or not before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",0,Weight in kilograms,0.0,192,Weight in kilograms,0.0,0.0,-192,-inf,,0.0,
0308,0308,"Aquatic invertebrates, other than crustaceans and molluscs; live, fresh, chilled, frozen, dried, salted or in brine, smoked, whether or not cooked before or during the smoking process; flours, meals, and pellets, fit for human consumption",0,Weight in kilograms,0.0,70,Weight in kilograms,0.0,0.0,-70,-inf,,0.0,
0511,0511,"Animal products not elsewhere specified or included; dead animals of chapter 1 or 3, unfit for human consumption",0,Weight in kilograms,0.0,85,Weight in kilograms,0.0,0.0,-85,-inf,,0.0,
0710,0710,Vegetables (uncooked or cooked by steaming or boiling in water); frozen,0,Weight in kilograms,0.0,9070,Weight in kilograms,0.05,-0.05,-9070,-inf,-inf,0.05,inf
1101,1101,Wheat or meslin flour,0,Weight in kilograms,0.0,100,Weight in kilograms,0.0,0.0,-100,-inf,,0.0,
1102,1102,Cereal flours; other than of wheat or meslin,0,Weight in kilograms,0.0,190708,Weight in kilograms,0.09,-0.09,-190708,-inf,-inf,0.09,inf
1212,1212,"Locust beans, seaweeds and other algae, sugar beet, sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones, kernels and other vegetable products (including unroasted chicory roots) used primarily for human consumption, n.e.c.",0,Weight in kilograms,0.0,224,Weight in kilograms,0.0,0.0,-224,-inf,,0.0,
1511,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",0,Weight in kilograms,0.0,19980,Weight in kilograms,0.02,-0.02,-19980,-inf,-inf,0.02,inf
1601,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",0,Weight in kilograms,0.0,1221,Weight in kilograms,0.01,-0.01,-1221,-inf,-inf,0.01,inf
1602,1602,"Prepared or preserved meat, meat offal or blood",0,Weight in kilograms,0.0,760,Weight in kilograms,0.01,-0.01,-760,-inf,-inf,0.01,inf
1604,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,0,Weight in kilograms,0.0,3503,Weight in kilograms,0.02,-0.02,-3503,-inf,-inf,0.02,inf
1605,1605,"Crustaceans, molluscs and other aquatic invertebrates, prepared or preserved",0,Weight in kilograms,0.0,1231,Weight in kilograms,0.01,-0.01,-1231,-inf,-inf,0.01,inf
1701,1701,"Cane or beet sugar and chemically pure sucrose, in solid form",0,Weight in kilograms,0.0,302,Weight in kilograms,0.0,0.0,-302,-inf,,0.0,
2105,2105,Ice cream and other edible ice; whether or not containing cocoa,0,Weight in kilograms,0.0,13616,Weight in kilograms,0.03,-0.03,-13616,-inf,-inf,0.03,inf
2517,2517,"Pebbles, gravel, crushed stone for concrete aggregates for road or railway ballast, shingle or flint; macadam of slag, dross etc tarred granules, chippings, powder of stones of heading no. 2515 and 2516",0,Weight in kilograms,0.0,9110,Weight in kilograms,0.01,-0.01,-9110,-inf,-inf,0.01,inf
2522,2522,"Quicklime, slaked lime and hydraulic lime; other than calcium oxide and hydroxide of heading no. 2825",0,Weight in kilograms,0.0,540,Weight in kilograms,0.0,0.0,-540,-inf,,0.0,
2606,2606,Aluminium ores and concentrates,0,Weight in kilograms,0.0,1701245,Weight in kilograms,0.03,-0.03,-1701245,-inf,-inf,0.03,inf
2609,2609,Tin ores and concentrates,0,Weight in kilograms,0.0,9,Weight in kilograms,0.0,0.0,-9,-inf,,0.0,
2618,2618,Granulated slag (slag sand) from the manufacture of iron or steel,0,Weight in kilograms,0.0,33192200,Weight in kilograms,2.27,-2.27,-33192200,-inf,-inf,2.27,inf
2701,2701,"Coal; briquettes, ovoids and similar solid fuels manufactured from coal",0,Weight in kilograms,0.0,950,Weight in kilograms,0.0,0.0,-950,-inf,,0.0,
2715,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",0,Weight in kilograms,0.0,1378,Weight in kilograms,0.01,-0.01,-1378,-inf,-inf,0.01,inf
2828,2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,0,Weight in kilograms,0.0,8100,Weight in kilograms,0.01,-0.01,-8100,-inf,-inf,0.01,inf
2844,2844,Radioactive chemical elements and radioactive isotopes (including the fissile or fertile chemical elements and isotopes); and their compounds; mixtures and residues containing these products,0,Weight in kilograms,0.0,1108,Weight in kilograms,0.06,-0.06,-1108,-inf,-inf,0.06,inf
2939,2939,"Alkaloids; natural or reproduced by synthesis, and their salts, ethers, esters and other derivatives",0,Weight in kilograms,0.0,2,Weight in kilograms,0.44,-0.44,-2,-inf,-inf,0.44,inf
3001,3001,"Glands and other organs (extracts, secretions thereof) for organo-therapeutic uses, dried, powdered or not; heparin and its salts; other human or animal substances for therapeutic or prophylactic uses n.e.c.",0,Weight in kilograms,0.0,16,Weight in kilograms,0.15,-0.15,-16,-inf,-inf,0.15,inf
3704,3704,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed",0,Weight in kilograms,0.0,282,Weight in kilograms,0.0,0.0,-282,-inf,,0.0,
4414,4414,"Wooden frames; for paintings, photographs, mirrors or similar objects",0,Weight in kilograms,0.0,126,Weight in kilograms,0.0,0.0,-126,-inf,,0.0,
4903,4903,"Children's picture, drawing or colouring books",0,Weight in kilograms,0.0,98,Weight in kilograms,0.0,0.0,-98,-inf,,0.0,
5203,5203,"Cotton, carded or combed",0,Weight in kilograms,0.0,59182,Weight in kilograms,0.07,-0.07,-59182,-inf,-inf,0.07,inf
5207,5207,"Cotton yarn (other than sewing thread), put up for retail sale",0,Weight in kilograms,0.0,12000,Weight in kilograms,0.03,-0.03,-12000,-inf,-inf,0.03,inf
5309,5309,Woven fabrics of flax,0,Weight in kilograms,0.0,686,Weight in kilograms,0.02,-0.02,-686,-inf,-inf,0.02,inf
