,code,desc,quantity_a,quantity_desc_a,value_a,quantity_b,quantity_desc_b,value_b,value_diff,quantity_diff,quantity_pct,value_pct,value_diff_abs,value_pct_abs
4104,4104,"Tanned or crust hides and skins of bovine (including buffalo) or equine animals, without hair on, whether or not split, but not further prepared",22571,Weight in kilograms,0.03,38862,Weight in kilograms,0.1,-0.07,-16291,-72.17668689911834,-233.33333333333334,0.07,233.33333333333334
4107,4107,"Leather further prepared after tanning or crusting, including parchment-dressed leather, of bovine (including buffalo) or equine animals, without hair on, whether or not split, other than leather of heading 41.14",22057,Weight in kilograms,0.26,87994,Weight in kilograms,0.08,0.18,-65937,-298.9391122999501,69.23076923076923,0.18,69.23076923076923
4112,4112,"Leather further prepared after tanning or crusting, including parchment dressed leather, of sheep or lamb, without wool on, whether or not split, other than leather of heading 41.14",39,Weight in kilograms,0.0,27,Weight in kilograms,0.0,0.0,12,30.76923076923077,,0.0,
4115,4115,"Composition leather with a basis of leather or leather fibre, in slabs, sheets or strip, in rolls or not; parings and other waste of leather or of composition leather, not suitable for the manufacture of leather articles; leather dust, powder and flour",70468,Weight in kilograms,0.03,0,Weight in kilograms,0.0,0.03,70468,100.0,100.0,0.03,100.0
4203,4203,"Articles of apparel and clothing accessories, of leather or of composition leather",1062,Weight in kilograms,0.05,19,Weight in kilograms,0.0,0.05,1043,98.21092278719398,100.0,0.05,100.0
4205,4205,Leather or composition leather articles n.e.c. in chapter 42,5,Weight in kilograms,0.0,4,Weight in kilograms,0.01,-0.01,1,20.0,-inf,0.01,inf
4206,4206,"Articles of gut (other than silk-worm gut), of goldbeater's skin, of bladders or of tendons",30,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,30,100.0,,0.0,
4401,4401,"Fuel wood, in logs, billets, twigs, faggots or similar forms; wood in chip or particles; sawdust and wood waste and scrap, whether or not agglomerated in logs, briquettes, pellets or similar forms",231000,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,231000,100.0,100.0,0.01,100.0
4402,4402,"Wood charcoal (including shell or nut charcoal), whether or not agglomerated",10200,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,10200,100.0,,0.0,
4409,4409,"Wood (including strips, friezes for parquet flooring, not assembled), continuously shaped (tongued, grooved, v-jointed, beaded or the like) along any edges, ends or faces, whether or not planed, sanded or end-jointed",235181,Weight in kilograms,0.11,0,Weight in kilograms,0.0,0.11,235181,100.0,100.0,0.11,100.0
4410,4410,"Particle board, oriented strand board (OSB) and similar board (e.g. waferboard) of wood or other ligneous materials, whether or not agglomerated with resins or other organic binding substances",1058,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,1058,100.0,,0.0,
4414,4414,"Wooden frames; for paintings, photographs, mirrors or similar objects",225,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,225,100.0,,0.0,
4417,4417,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe lasts and trees, of wood",103,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,103,100.0,,0.0,
4418,4418,"Builders' joinery and carpentry of wood, including cellular wood panels, assembled flooring panels, shingles and shakes",300,Weight in kilograms,0.0,9092,Weight in kilograms,0.15,-0.15,-8792,-2930.666666666667,-inf,0.15,inf
4419,4419,"Tableware and kitchenware, of wood",2266,Weight in kilograms,0.04,0,Weight in kilograms,0.0,0.04,2266,100.0,100.0,0.04,100.0
4420,4420,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery, and similar articles of wood; statuettes and other ornaments of wood; wooden articles of furniture not falling in chapter 94",469,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,469,100.0,100.0,0.01,100.0
4421,4421,Wooden articles n.e.c. in heading no. 4414 to 4420,8988,Weight in kilograms,0.37,1055,Weight in kilograms,0.08,0.29,7933,88.26212728081887,78.37837837837837,0.29,78.37837837837837
4501,4501,"Natural cork, raw or simply prepared; waste cork; crushed, granulated or ground cork",384,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,384,100.0,,0.0,
4503,4503,Cork; articles of natural cork,42,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,42,100.0,,0.0,
4504,4504,Agglomerated cork (with or without a binding substance) and articles of agglomerated cork,97,Weight in kilograms,0.0,25,Weight in kilograms,0.01,-0.01,72,74.22680412371135,-inf,0.01,inf
4601,4601,"Plaits and similar products of plaiting materials, assembled into strips or not; plaiting materials, plaits and the like bound together in parallel strands or woven in sheet form, finished articles or not",209,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,209,100.0,100.0,0.01,100.0
4602,4602,"Basketwork, wickerwork and other articles, made directly to shape from plaiting materials or made up from goods of heading no. 4601; articles of loofah",1916,Weight in kilograms,0.02,0,Weight in kilograms,0.0,0.02,1916,100.0,100.0,0.02,100.0
4702,4702,"Chemical wood pulp, dissolving grades",67000,Weight in kilograms,0.05,0,Weight in kilograms,0.0,0.05,67000,100.0,100.0,0.05,100.0
4703,4703,"Chemical wood pulp, soda or sulphate, other than dissolving grades",11573444,Weight in kilograms,6.82,0,No Quantity,0.87,5.95,11573444,100.0,87.2434017595308,5.95,87.2434017595308
4706,4706,Pulps of fibres derived from recovered (waste and scrap) paper or paperboard or of other fibrous cellulosic material,13563,Weight in kilograms,0.08,5828,No Quantity,0.01,0.07,7735,57.03015557030155,87.50000000000001,0.07,87.50000000000001
4707,4707,Waste and scrap of paper and paperboard,2602798,Weight in kilograms,0.63,3443671,No Quantity,0.55,0.07999999999999996,-840873,-32.306502463886936,12.698412698412692,0.07999999999999996,12.698412698412692
4801,4801,"Newsprint, in rolls or sheets",229484,Weight in kilograms,0.16,0,Weight in kilograms,0.0,0.16,229484,100.0,100.0,0.16,100.0
4802,4802,"Uncoated paper and paperboard, used for writing, printing or other graphics, non perforated punch-cards and punch tape paper, in rolls or rectangular sheets, of any size, other than paper of heading 4801 or 4803; hand-made paper and paperboard",3481780,Weight in kilograms,3.15,3372956,Weight in kilograms,2.61,0.54,108824,3.125527747301667,17.142857142857146,0.54,17.142857142857146
4803,4803,"Tissue, towel, napkin stock or similar; for household or sanitary uses, cellulose wadding, webs of cellulose fibres, in rolls over 36cm in width or rectangular sheets with one side exceeding 36cm when unfolded",163659,Weight in kilograms,0.45,64610,Weight in kilograms,0.11,0.34,99049,60.52157229361049,75.55555555555556,0.34,75.55555555555556
4804,4804,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading no. 4802 or 4803",2081619,Weight in kilograms,2.09,2600946,Weight in kilograms,3.14,-1.0500000000000003,-519327,-24.948225395713624,-50.23923444976079,1.0500000000000003,50.23923444976079
4805,4805,"Uncoated paper and paperboard n.e.c., in rolls or sheets",19531775,Weight in kilograms,19.31,17354757,Weight in kilograms,15.4,3.9099999999999984,2177018,11.14603255464493,20.248575867426197,3.9099999999999984,20.248575867426197
4806,4806,"Vegetable parchment, greaseproof papers, tracing papers, glassine and other glazed transparent or translucent papers, in rolls or sheets",1414388,Weight in kilograms,1.96,118976,Weight in kilograms,0.16,1.8,1295412,91.58816392673015,91.83673469387756,1.8,91.83673469387756
4807,4807,"Composite paper and paperboard, (made by sticking layers together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets",81,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,81,100.0,,0.0,
4808,4808,"Paper and paperboard, corrugated (with or without glued flat surface sheets), creped, crinkled, embossed or perforated, in rolls or sheets other than paper of the kind described in heading 4803",116449,Weight in kilograms,0.26,2008,Weight in kilograms,0.04,0.22,114441,98.27563997973363,84.61538461538461,0.22,84.61538461538461
4809,4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",146246,Weight in kilograms,0.23,185988,Weight in kilograms,0.21,0.020000000000000018,-39742,-27.17476033532541,8.69565217391305,0.020000000000000018,8.69565217391305
4810,4810,"Paper and paperboard, coated one or both sides with kaolin (china clay) or inorganic substances, with binder or not, no other coating, surface coloured or not, surface decorated or printed, in rolls or rectangular (including square) sheets, of any size",85445599,Weight in kilograms,72.86,84655341,Weight in kilograms,65.31,7.549999999999997,790258,0.9248668266694462,10.362338731814434,7.549999999999997,10.362338731814434
4811,4811,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, coated, impregnated, covered, surface-coloured, decorated or printed, rolls or sheets, other than goods of heading no. 4803, 4809, or 4810",2892157,Weight in kilograms,13.73,2933867,Weight in kilograms,14.9,-1.17,-41710,-1.4421762027441802,-8.52148579752367,1.17,8.52148579752367
4812,4812,"Filter blocks, slabs and plates of paper pulp",4428,Weight in kilograms,0.07,0,Weight in kilograms,0.0,0.07,4428,100.0,100.0,0.07,100.0
4813,4813,"Cigarette paper, whether or not cut to size or in the form of booklets or tubes",3,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,3,100.0,,0.0,
4814,4814,Wallpaper and similar wall coverings; window transparencies of paper,16578,Weight in kilograms,0.16,18127,Weight in kilograms,0.15,0.010000000000000009,-1549,-9.343708529376283,6.250000000000005,0.010000000000000009,6.250000000000005
4816,4816,"Carbon paper, self-copy paper and other copying or transfer papers, (other than those of heading no. 4809), duplicator stencils and offset plates, of paper whether or not put up in boxes",29299,Weight in kilograms,0.9,23845,Weight in kilograms,0.87,0.030000000000000027,5454,18.614969794190927,3.333333333333336,0.030000000000000027,3.333333333333336
4817,4817,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouches, wallets and writing compendiums, of paper or paperboard containing assortment of paper stationery",2036,Weight in kilograms,0.03,0,Weight in kilograms,0.0,0.03,2036,100.0,100.0,0.03,100.0
4818,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp, paper, cellulose wadding or webs of cellulose fibres",16598,Weight in kilograms,0.08,8494,Weight in kilograms,0.02,0.06,8104,48.825159657790095,75.0,0.06,75.0
4819,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",72156,Weight in kilograms,0.5,60174,Weight in kilograms,0.36,0.14,11982,16.60568767670048,28.000000000000004,0.14,28.000000000000004
4820,4820,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard",43524,Weight in kilograms,0.31,26634,Weight in kilograms,0.2,0.10999999999999999,16890,38.806175902950095,35.48387096774193,0.10999999999999999,35.48387096774193
4821,4821,"Paper or paperboard labels of all kinds, whether or not printed",58864,Weight in kilograms,0.67,10099,Weight in kilograms,0.29,0.38000000000000006,48765,82.84350366947541,56.71641791044777,0.38000000000000006,56.71641791044777
4822,4822,"Bobbins, spools, cops and similar supports of paper pulp, paper or paperboard (whether or not perforated or hardened)",287,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,287,100.0,,0.0,
4823,4823,"Paper, paperboard, cellulose wadding and webs of cellulose fibres; cut to size or shape, articles of paper pulp, paper and paper-board, cellulose wadding or webs of cellulose fibres, n.e.c. in chapter 48",329214,Weight in kilograms,2.52,439104,Weight in kilograms,3.61,-1.0899999999999999,-109890,-33.37950390931127,-43.25396825396825,1.0899999999999999,43.25396825396825
4901,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",39006,Weight in kilograms,0.46,70721,Weight in kilograms,1.66,-1.2,-31715,-81.3080038968364,-260.86956521739125,1.2,260.86956521739125
4902,4902,"Newspapers, journals and periodicals, whether or not illustrated or containing advertising material",6956,Weight in kilograms,0.12,0,Weight in kilograms,0.0,0.12,6956,100.0,100.0,0.12,100.0
4903,4903,"Children's picture, drawing or colouring books",33,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,33,100.0,,0.0,
4905,4905,"Maps and hydrographic or similar charts of all kinds, including atlases, wall maps, topographical plans and globes, printed",94,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,94,100.0,,0.0,
4906,4906,"Plans and drawings; for architectural, engineering, industrial, commercial, topographical or similar, being originals drawn by hand; hand-written texts; photo- graphic reproductions; their carbon copies",3622,Weight in kilograms,0.44,41,Weight in kilograms,0.18,0.26,3581,98.868028713418,59.09090909090909,0.26,59.09090909090909
4907,4907,"Unused postage, revenue or similar stamps of current or new issue in the country in which they have, or will have, a recognised face value; stamp-impressed paper; cheque forms; banknotes, stock, share or bond certificates and the like of similar title",666,Weight in kilograms,0.21,0,Weight in kilograms,0.0,0.21,666,100.0,100.0,0.21,100.0
4908,4908,Transfers (decalcomanias),15669,Weight in kilograms,1.32,13428,Weight in kilograms,1.49,-0.16999999999999993,2241,14.302125215393453,-12.878787878787874,0.16999999999999993,12.878787878787874
4909,4909,"Printed or illustrated postcards; printed cards bearing personal greetings, messages or announcements, whether or not illustrated, with or without envelopes or trimmings",59,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,59,100.0,,0.0,
4910,4910,"Calendars of any kind, printed, including calendar blocks",18805,Weight in kilograms,0.13,6430,Weight in kilograms,0.08,0.05,12375,65.806966232385,38.46153846153847,0.05,38.46153846153847
4911,4911,"Printed matter, n.e.c., including printed pictures and photographs",64254,Weight in kilograms,4.79,43058,Weight in kilograms,4.21,0.5800000000000001,21196,32.98782955146761,12.10855949895616,0.5800000000000001,12.10855949895616
5004,5004,"Silk; yarn (other than yarn spun from silk waste), not put up for retail sale",26,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,26,100.0,,0.0,
5006,5006,"Silk yarn and yarn spun from silk waste, put up for retail sale; silk-worm gut",26,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,26,100.0,,0.0,
5007,5007,Woven fabrics of silk or of silk waste,17,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,17,100.0,,0.0,
5107,5107,"Yarn of combed wool, not put up for retail sale",65,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,65,100.0,,0.0,
5111,5111,Woven fabrics of carded wool or of carded fine animal hair,5477,Weight in kilograms,0.14,372,Weight in kilograms,0.01,0.13,5105,93.20796056235166,92.85714285714285,0.13,92.85714285714285
5112,5112,Woven fabrics of combed wool or of combed fine animal hair,9896,Weight in kilograms,0.55,2403,Weight in kilograms,0.13,0.42000000000000004,7493,75.71746160064673,76.36363636363637,0.42000000000000004,76.36363636363637
5201,5201,Cotton; not carded or combed,5493,Weight in kilograms,0.02,0,Weight in kilograms,0.0,0.02,5493,100.0,100.0,0.02,100.0
5202,5202,Cotton waste (including yarn waste and garnetted stock),4921,Weight in kilograms,0.02,26016,Weight in kilograms,0.01,0.01,-21095,-428.67303393619187,50.0,0.01,50.0
5204,5204,"Cotton sewing thread, whether or not put up for retail sale",718,Weight in kilograms,0.02,0,Weight in kilograms,0.0,0.02,718,100.0,100.0,0.02,100.0
5205,5205,"Cotton yarn (other than sewing thread), containing 85% or more by weight of cotton, not put up for retail sale",4752,Weight in kilograms,0.04,3527,Weight in kilograms,0.02,0.02,1225,25.77861952861953,50.0,0.02,50.0
5207,5207,"Cotton yarn (other than sewing thread), put up for retail sale",5325,Weight in kilograms,0.01,0,Weight in kilograms,0.0,0.01,5325,100.0,100.0,0.01,100.0
5208,5208,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing not more than 200 g/m2",24598,Weight in kilograms,0.35,18448,Weight in kilograms,0.26,0.08999999999999997,6150,25.00203268558419,25.714285714285705,0.08999999999999997,25.714285714285705
5209,5209,"Woven fabrics of cotton, containing 85% or more by weight of cotton, weighing more than 200g/m2",54223,Weight in kilograms,0.37,51213,Weight in kilograms,0.36,0.010000000000000009,3010,5.551149881046788,2.7027027027027053,0.010000000000000009,2.7027027027027053
5210,5210,"Woven fabrics of cotton, containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing not more than 200 g/m2",5357,Weight in kilograms,0.08,56400,Weight in kilograms,1.32,-1.24,-51043,-952.8280754153444,-1550.0,1.24,1550.0
5211,5211,"Woven fabrics of cotton, containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing more than 200g/m2",116142,Weight in kilograms,0.96,1002,Weight in kilograms,0.02,0.94,115140,99.13726300563104,97.91666666666666,0.94,97.91666666666666
5212,5212,"Other woven fabrics of cotton, n.e.c. in chapter 52",3007,Weight in kilograms,0.05,949,Weight in kilograms,0.04,0.010000000000000002,2058,68.44030595277685,20.000000000000004,0.010000000000000002,20.000000000000004
5306,5306,Flax yarn,24626,Weight in kilograms,0.04,0,Weight in kilograms,0.0,0.04,24626,100.0,100.0,0.04,100.0
5309,5309,Woven fabrics of flax,521,Weight in kilograms,0.01,78,Weight in kilograms,0.0,0.01,443,85.02879078694818,100.0,0.01,100.0
5401,5401,"Sewing thread of man-made filaments, whether or not put up for retail sale",15893,Weight in kilograms,0.16,1932,Weight in kilograms,0.04,0.12,13961,87.84370477568741,75.0,0.12,75.0
5402,5402,"Synthetic filament yarn (other than sewing thread), not put up for retail sale, including synthetic monofilament of less than 67 decitex",5036238,Weight in kilograms,22.89,4109285,Weight in kilograms,21.15,1.740000000000002,926953,18.405663116000476,7.601572739187426,1.740000000000002,7.601572739187426
5403,5403,"Artificial filament yarn (other than sewing thread), not put up for retail sale, including artificial monofilament of less than 67 decitex",4171052,Weight in kilograms,60.75,4007751,Weight in kilograms,56.76,3.990000000000002,163301,3.9151034319399516,6.567901234567905,3.990000000000002,6.567901234567905
5404,5404,"Synthetic monofilament of 67 decitex or more, of which no cross-sectional dimension exceeds 1mm; strip and the like (e.g. artificial straw) of synthetic textile materials of an apparent width not exceeding 5mm",12383,Weight in kilograms,0.58,12055,Weight in kilograms,0.74,-0.16000000000000003,328,2.648792699668901,-27.58620689655173,0.16000000000000003,27.58620689655173
5406,5406,"Man-made filament yarn (other than sewing thread), put up for retail sale",866,Weight in kilograms,0.02,48,Weight in kilograms,0.01,0.01,818,94.45727482678984,50.0,0.01,50.0
5407,5407,"Woven fabrics of synthetic filament yarn, including woven fabrics obtained from materials of heading no. 5404",91569,Weight in kilograms,0.9,115442,Weight in kilograms,1.26,-0.36,-23873,-26.071050246262384,-40.0,0.36,40.0
5408,5408,Woven fabrics of artificial filament yarn including woven fabrics obtained from materials of heading no. 5404,16118,Weight in kilograms,0.42,9760,Weight in kilograms,0.33,0.08999999999999997,6358,39.446581461719816,21.428571428571423,0.08999999999999997,21.428571428571423
5501,5501,Synthetic filament tow,2293511,Weight in kilograms,3.38,217001,Weight in kilograms,0.84,2.54,2076510,90.53848008577242,75.14792899408285,2.54,75.14792899408285
5502,5502,Artificial filament tow,2086828,Weight in kilograms,8.92,0,Weight in kilograms,0.0,8.92,2086828,100.0,100.0,8.92,100.0
5503,5503,"Synthetic staple fibres, not carded, combed or otherwise processed for spinning",3070343,Weight in kilograms,10.5,2087545,Weight in kilograms,7.7,2.8,982798,32.00938787620797,26.666666666666668,2.8,26.666666666666668
5504,5504,"Artificial staple fibres, not carded, combed or otherwise processed for spinning",41419,Weight in kilograms,0.11,5344,Weight in kilograms,0.07,0.039999999999999994,36075,87.09770878099422,36.36363636363636,0.039999999999999994,36.36363636363636
5505,5505,"Waste (including noils, yarn waste and garnetted stock), of man-made fibres",537119,Weight in kilograms,0.49,3860423,Weight in kilograms,2.85,-2.3600000000000003,-3323304,-618.7276934906417,-481.6326530612246,2.3600000000000003,481.6326530612246
5506,5506,"Synthetic staple fibres, carded, combed or otherwise processed for spinning",97761,Weight in kilograms,1.56,98167,Weight in kilograms,1.48,0.08000000000000007,-406,-0.41529853418029683,5.128205128205133,0.08000000000000007,5.128205128205133
5508,5508,"Sewing thread of man-made staple fibres, whether or not put up for retail sale",1567,Weight in kilograms,0.08,90,Weight in kilograms,0.01,0.07,1477,94.256541161455,87.50000000000001,0.07,87.50000000000001
5509,5509,"Yarn (other than sewing thread) of synthetic staple fibres, not put up for retail sale",78620,Weight in kilograms,0.39,1144950,Weight in kilograms,0.67,-0.28,-1066330,-1356.3088272704147,-71.7948717948718,0.28,71.7948717948718
5510,5510,"Yarn (other than sewing thread) of artificial staple fibres, not put up for retail sale",458532,Weight in kilograms,1.34,600,Weight in kilograms,0.0,1.34,457932,99.8691476276465,100.0,1.34,100.0
5512,5512,"Woven fabrics of synthetic staple fibres, containing 85% or more by weight of synthetic staple fibres",136674,Weight in kilograms,1.54,69806,Weight in kilograms,1.11,0.42999999999999994,66868,48.925179624507955,27.922077922077914,0.42999999999999994,27.922077922077914
5513,5513,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2",14422,Weight in kilograms,0.07,3542,Weight in kilograms,0.05,0.020000000000000004,10880,75.44029954236584,28.571428571428577,0.020000000000000004,28.571428571428577
5514,5514,"Woven fabrics of synthetic staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight exceeding 170g/m2",1426,Weight in kilograms,0.01,2324,Weight in kilograms,0.0,0.01,-898,-62.97335203366059,100.0,0.01,100.0
5515,5515,"Woven fabrics of synthetic staple fibres, n.e.c. in chapter 55",83875,Weight in kilograms,0.7,22353,Weight in kilograms,0.46,0.23999999999999994,61522,73.34962742175857,34.28571428571428,0.23999999999999994,34.28571428571428
5516,5516,Woven fabrics of artificial staple fibres,210,Weight in kilograms,0.0,17384,Weight in kilograms,0.04,-0.04,-17174,-8178.0952380952385,-inf,0.04,inf
5601,5601,"Wadding of textile materials and articles thereof; textile fibres, not exceeding 5 mm in length (flock), textile dust and mill neps",762550,Weight in kilograms,4.57,826944,Weight in kilograms,4.63,-0.05999999999999961,-64394,-8.444561012392631,-1.3129102844638865,0.05999999999999961,1.3129102844638865
5602,5602,"Felt; whether or not impregnated, coated, covered or laminated",2729,Weight in kilograms,0.08,204,Weight in kilograms,0.01,0.07,2525,92.52473433492122,87.50000000000001,0.07,87.50000000000001
5603,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",593002,Weight in kilograms,17.71,708214,Weight in kilograms,10.29,7.420000000000002,-115212,-19.428602264410575,41.89723320158104,7.420000000000002,41.89723320158104
5604,5604,"Rubber thread and cord, textile covered; textile yarn and strip and the like of heading no. 5404, 5405; impregnated, coated, covered or sheathed with rubber or plastics",19322,Weight in kilograms,0.25,53062,Weight in kilograms,2.01,-1.7599999999999998,-33740,-174.61960459579754,-703.9999999999999,1.7599999999999998,703.9999999999999
5605,5605,"Yarn; metallised, whether or not gimped, of textile yarn, or strip or the like of heading no. 5404 or 5405, combined with metal in the form of thread, strip or powder or covered with metal",20808,Weight in kilograms,1.19,23179,Weight in kilograms,1.25,-0.06000000000000005,-2371,-11.394655901576318,-5.042016806722694,0.06000000000000005,5.042016806722694
5607,5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",141786,Weight in kilograms,2.08,1920,Weight in kilograms,0.15,1.9300000000000002,139866,98.64584655748804,92.78846153846155,1.9300000000000002,92.78846153846155
5608,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",539,Weight in kilograms,0.02,581,Weight in kilograms,0.05,-0.030000000000000002,-42,-7.792207792207792,-150.0,0.030000000000000002,150.0
5609,5609,"Articles of yarn, strip or the like of heading no. 5404 or 5405; twine, cordage, rope or cables n.e.c. or included",69,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,69,100.0,,0.0,
5801,5801,"Fabrics; woven pile and chenille fabrics, other than fabrics of heading no. 5802 or 5806",2289,Weight in kilograms,0.04,534,Weight in kilograms,0.04,0.0,1755,76.67103538663171,0.0,0.0,0.0
5804,5804,"Tulles and other net fabrics; not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)",1476,Weight in kilograms,0.07,14,Weight in kilograms,0.0,0.07,1462,99.05149051490515,100.0,0.07,100.0
5805,5805,"Tapestries; hand-woven, (Gobelins, Flanders, Aubusson, Beauvais and the like) and needle-worked tapestries (e.g. petit point, cross-stitch) whether or not made up",57,Weight in kilograms,0.0,0,Weight in kilograms,0.0,0.0,57,100.0,,0.0,
5806,5806,"Fabrics; narrow woven, other than goods of heading no. 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)",26924,Weight in kilograms,0.51,29936,Weight in kilograms,0.55,-0.040000000000000036,-3012,-11.187045015599466,-7.843137254901968,0.040000000000000036,7.843137254901968
